0.397	50	22.43902439
0.398	50	22.31707317
0.399	50	22.31707317
0.4	50	22.31707317
0.401	50	22.31707317
0.402	50	22.31707317
0.403	50	22.31707317
0.404	50	22.31707317
0.405	50	22.31707317
0.406	50	22.31707317
0.407	50	22.31707317
0.408	50	22.43902439
0.409	50	22.43902439
0.41	50	22.43902439
0.411	50	22.43902439
0.412	50	22.43902439
0.413	50	22.43902439
0.414	50	22.43902439
0.415	50	22.31707317
0.416	50	22.43902439
0.417	50	22.31707317
0.418	50	22.31707317
0.419	50	22.43902439
0.42	50	22.31707317
0.421	50	22.43902439
0.422	50	22.31707317
0.423	50	22.31707317
0.424	50	22.31707317
0.425	50	22.31707317
0.426	50	22.31707317
0.427	50	22.31707317
0.428	50	22.31707317
0.429	50	22.31707317
0.43	50	22.31707317
0.431	50	22.31707317
0.432	50	22.31707317
0.433	50	22.31707317
0.434	50	22.31707317
0.435	50	22.31707317
0.436	50	22.31707317
0.437	50	22.31707317
0.438	50	22.31707317
0.439	50	22.31707317
0.44	50	22.31707317
0.441	50	22.31707317
0.442	50	22.31707317
0.443	50	22.31707317
0.444	50	22.31707317
0.445	50	22.31707317
0.446	50	22.31707317
0.447	50	22.31707317
0.448	50	22.31707317
0.449	50	22.43902439
0.45	50	22.43902439
0.451	50	22.43902439
0.452	50	22.43902439
0.453	50	22.31707317
0.454	50	22.43902439
0.455	50	22.31707317
0.456	50	22.31707317
0.457	50	22.43902439
0.458	50	22.31707317
0.459	50	22.43902439
0.46	50	22.43902439
0.461	50	22.31707317
0.462	50	22.43902439
0.463	50	22.43902439
0.464	50	22.31707317
0.465	50	22.43902439
0.466	50	22.43902439
0.467	50	22.43902439
0.468	50	22.43902439
0.469	50	22.31707317
0.47	50	22.43902439
0.471	50	22.43902439
0.472	50	22.43902439
0.473	50	22.43902439
0.474	50	22.43902439
0.475	50	22.43902439
0.476	50	22.43902439
0.477	50	22.43902439
0.478	50	22.43902439
0.479	50	22.43902439
0.48	50	22.43902439
0.481	50	22.43902439
0.482	50	22.43902439
0.483	50	22.43902439
0.484	50	22.43902439
0.485	50	22.43902439
0.486	50	22.43902439
0.487	50	22.43902439
0.488	50	22.43902439
0.489	50	22.43902439
0.49	50	22.43902439
0.491	50	22.43902439
0.492	50	22.43902439
0.493	50	22.43902439
0.494	50	22.43902439
0.495	50	22.31707317
0.496	50	22.43902439
0.497	50	22.31707317
0.498	50	22.43902439
0.499	50	22.43902439
0.5	50	22.43902439
0.501	50	22.43902439
0.502	50	22.43902439
0.503	50	22.43902439
0.504	50	22.43902439
0.505	50	22.43902439
0.506	50	22.43902439
0.507	50	22.43902439
0.508	50	22.43902439
0.509	50	22.43902439
0.51	50	22.43902439
0.511	50	22.31707317
0.512	50	22.31707317
0.513	50	22.31707317
0.514	50	22.31707317
0.515	50	22.43902439
0.516	50	22.43902439
0.517	50	22.43902439
0.518	50	22.43902439
0.519	50	22.43902439
0.52	50	22.43902439
0.521	50	22.43902439
0.522	50	22.43902439
0.523	50	22.43902439
0.524	50	22.43902439
0.525	50	22.43902439
0.526	50	22.43902439
0.527	50	22.43902439
0.528	50	22.43902439
0.529	50	22.43902439
0.53	50	22.43902439
0.531	50	22.43902439
0.532	50	22.43902439
0.533	50	22.43902439
0.534	50	22.43902439
0.535	50	22.31707317
0.536	50	22.43902439
0.537	50	22.31707317
0.538	50	22.31707317
0.539	50	22.31707317
0.54	50	22.31707317
0.541	50	22.31707317
0.542	50	22.31707317
0.543	50	22.31707317
0.544	50	22.31707317
0.545	50	22.31707317
0.546	50	22.31707317
0.547	50	22.31707317
0.548	50	22.43902439
0.549	50	22.31707317
0.55	50	22.31707317
0.551	50	22.31707317
0.552	50	22.31707317
0.553	50	22.43902439
0.554	50	22.43902439
0.555	50	22.43902439
0.556	50	22.43902439
0.557	50	22.43902439
0.558	50	22.43902439
0.559	50	22.43902439
0.56	50	22.31707317
0.561	50	22.31707317
0.562	50	22.31707317
0.563	50	22.31707317
0.564	50	22.31707317
0.565	50	22.31707317
0.566	50	22.31707317
0.567	50	22.31707317
0.568	50	22.31707317
0.569	50	22.31707317
0.57	50	22.31707317
0.571	50	22.31707317
0.572	50	22.31707317
0.573	50	22.19512195
0.574	50	22.19512195
0.575	50	22.31707317
0.576	50	22.19512195
0.577	50	22.19512195
0.578	50	22.19512195
0.579	50	22.19512195
0.58	50	22.19512195
0.581	50	22.19512195
0.582	50	22.19512195
0.583	50	22.19512195
0.584	50	22.19512195
0.585	50	22.07317073
0.586	50	22.19512195
0.587	50	22.07317073
0.588	50	22.07317073
0.589	50	22.07317073
0.59	50	22.07317073
0.591	50	22.07317073
0.592	50	22.07317073
0.593	50	22.07317073
0.594	50	22.07317073
0.595	50	22.19512195
0.596	50	22.07317073
0.597	50	22.07317073
0.598	50	22.19512195
0.599	50	22.07317073
0.6	50	22.07317073
0.601	50	22.07317073
0.602	50	22.07317073
0.603	50	22.07317073
0.604	50	22.07317073
0.605	50	22.07317073
0.606	50	22.07317073
0.607	50	22.07317073
0.608	50	22.07317073
0.609	50	21.95121951
0.61	50	21.95121951
0.611	50	21.95121951
0.612	50	22.07317073
0.613	50	22.07317073
0.614	50	22.07317073
0.615	50	21.95121951
0.616	50	21.95121951
0.617	50	21.95121951
0.618	50	21.95121951
0.619	50	21.95121951
0.62	50	21.95121951
0.621	50	21.95121951
0.622	50	21.95121951
0.623	50	21.95121951
0.624	50	21.95121951
0.625	50	21.82926829
0.626	50	21.95121951
0.627	50	21.82926829
0.628	50	21.82926829
0.629	50	21.95121951
0.63	50	21.82926829
0.631	50	21.95121951
0.632	50	21.95121951
0.633	50	21.82926829
0.634	50	21.95121951
0.635	50	21.95121951
0.636	50	21.95121951
0.637	50	21.95121951
0.638	50	22.07317073
0.639	50	21.95121951
0.64	50	22.07317073
0.641	50	22.07317073
0.642	50	21.95121951
0.643	50	22.07317073
0.644	50	22.07317073
0.645	50	21.95121951
0.646	50	22.07317073
0.647	50	22.07317073
0.648	50	21.95121951
0.649	50	22.07317073
0.65	50	22.07317073
0.651	50	21.95121951
0.652	50	21.95121951
0.653	50	21.95121951
0.654	50	21.95121951
0.655	50	21.95121951
0.656	50	21.95121951
0.657	50	21.95121951
0.658	50	21.95121951
0.659	50	21.95121951
0.66	50	21.95121951
0.661	50	21.95121951
0.662	50	21.95121951
0.663	50	21.95121951
0.664	50	21.95121951
0.665	50	21.95121951
0.666	50	21.95121951
0.667	50	21.95121951
0.668	50	21.95121951
0.669	50	22.07317073
0.67	50	22.07317073
0.671	50	22.07317073
0.672	50	22.07317073
0.673	50	22.07317073
0.674	50	22.07317073
0.675	50	22.07317073
0.676	50	22.07317073
0.677	50	22.07317073
0.678	50	22.07317073
0.679	50	22.07317073
0.68	50	22.07317073
0.681	50	22.07317073
0.682	50	22.07317073
0.683	50	22.07317073
0.684	50	22.07317073
0.685	50	22.19512195
0.686	50	22.07317073
0.687	50	22.07317073
0.688	50	22.19512195
0.689	50	22.07317073
0.69	50	22.19512195
0.691	50	22.19512195
0.692	50	22.07317073
0.693	50	22.19512195
0.694	50	22.19512195
0.695	50	22.19512195
0.696	50	22.07317073
0.697	50	22.07317073
0.698	50	22.07317073
0.699	50	22.07317073
0.7	50	22.07317073
0.701	50	22.07317073
0.702	50	22.07317073
0.703	50	22.19512195
0.704	50	22.19512195
0.705	50	22.19512195
